Step,Value
2,0.7025794982910156
3,0.49216315150260925
4,0.38059201836586
5,0.30708047747612
6,0.2589406371116638
7,0.22472232580184937
8,0.20414769649505615
9,0.17630033195018768
10,0.15254820883274078
11,0.15283381938934326
12,0.12656867504119873
13,0.12678295373916626
14,0.12552957236766815
15,0.11404705792665482
16,0.14021217823028564
17,0.09824227541685104
18,0.11777769029140472
19,0.10697603225708008
20,0.12824082374572754
21,0.09585003554821014
22,0.09633434563875198
23,0.090177521109581
24,0.10927882790565491
25,0.14429078996181488
26,0.08388584852218628
27,0.0749170258641243
28,0.09683497995138168
29,0.15400554239749908
30,0.06960423290729523
31,0.08438409864902496
32,0.09481056779623032
33,0.07182303071022034
34,0.08039893209934235
35,0.08215950429439545
36,0.11677318066358566
37,0.06864146888256073
38,0.11214359104633331
39,0.06604824215173721
40,0.06864861398935318
41,0.12181851267814636
42,0.09228497743606567
43,0.06395615637302399
44,0.06422923505306244
45,0.060442257672548294
46,0.06386256963014603
47,0.07044746726751328
48,0.0640612244606018
49,0.10737334936857224
50,0.06414315104484558
51,0.08098584413528442
52,0.08791770040988922
53,0.06517785042524338
54,0.05948050320148468
55,0.059281881898641586
56,0.07110190391540527
57,0.0566449910402298
58,0.06269148737192154
59,0.0861944705247879
60,0.14337778091430664
61,0.0784960612654686
62,0.08343061804771423
63,0.05374913290143013
64,0.1275504231452942
65,0.07134978473186493
66,0.06464841961860657
67,0.06397620588541031
68,0.0741444006562233
69,0.05889879912137985
70,0.055990610271692276
71,0.13848888874053955
72,0.05410289019346237
73,0.05430198460817337
74,0.06813880801200867
75,0.0672428160905838
76,0.05357391759753227
77,0.06370074301958084
78,0.05622520670294762
79,0.08965662866830826
80,0.07449120283126831
81,0.0525561161339283
82,0.07879611104726791
83,0.08318445831537247
84,0.05504797026515007
85,0.10726466774940491
86,0.05291512981057167
87,0.06000528112053871
88,0.08133657276630402
89,0.05352698266506195
90,0.049905478954315186
91,0.11101113259792328
92,0.05081949755549431
93,0.07709222286939621
94,0.05653756484389305
95,0.06820113956928253
96,0.06587956845760345
97,0.047891806811094284
98,0.11759524047374725
99,0.05077274143695831
100,0.06958892941474915
101,0.06992103159427643
102,0.06956575810909271
103,0.08313862234354019
104,0.053652964532375336
105,0.09013014286756516
106,0.048940692096948624
107,0.051727499812841415
108,0.04937443137168884
109,0.07175040990114212
110,0.09596014022827148
111,0.05087532103061676
112,0.048503436148166656
113,0.04897632449865341
114,0.09553554654121399
115,0.09849167615175247
116,0.0498613677918911
117,0.05806265398859978
118,0.06455767154693604
119,0.10340318083763123
120,0.06538888067007065
121,0.05433088541030884
122,0.07292155921459198
123,0.05330510064959526
124,0.06504731625318527
125,0.049737971276044846
126,0.06022656336426735
127,0.07700400799512863
128,0.05668506771326065
129,0.09276743233203888
130,0.04931974411010742
131,0.06287918239831924
132,0.04516804218292236
133,0.05050044134259224
134,0.06535211205482483
135,0.053951676934957504
136,0.06242373213171959
137,0.05677151307463646
138,0.04578477516770363
139,0.04970376193523407
140,0.052039120346307755
141,0.04974527284502983
142,0.047315772622823715
143,0.05668425187468529
144,0.048181526362895966
145,0.04502403363585472
146,0.06237950176000595
147,0.07331668585538864
148,0.04592661187052727
149,0.04843210428953171
150,0.04483150318264961
151,0.04697808623313904
152,0.046984072774648666
153,0.043019555509090424
154,0.05585651099681854
155,0.04998242110013962
156,0.0519690066576004
157,0.04320991784334183
158,0.07139545679092407
159,0.08702874183654785
160,0.046045832335948944
161,0.04408542439341545
162,0.04983578994870186
163,0.04294949024915695
164,0.06908638030290604
165,0.06043735519051552
166,0.052260156720876694
167,0.05160819739103317
168,0.04540259391069412
169,0.05833553522825241
170,0.051075179129838943
171,0.04481087625026703
172,0.05537628009915352
173,0.04978584125638008
174,0.043475955724716187
175,0.06982453167438507
176,0.04578259214758873
177,0.07231297343969345
178,0.08909406512975693
179,0.04301322624087334
180,0.04382539168000221
181,0.04877893254160881
182,0.08024534583091736
183,0.0455683097243309
184,0.10195484012365341
185,0.04704861715435982
186,0.04959435388445854
187,0.046830467879772186
188,0.04911436885595322
189,0.045657675713300705
190,0.0422900952398777
191,0.0726371556520462
192,0.06468463689088821
193,0.06043897196650505
194,0.04130876809358597
195,0.0683002769947052
196,0.04257253557443619
197,0.05843743681907654
198,0.07263227552175522
199,0.04712375998497009
200,0.041832469403743744
201,0.04267818108201027
202,0.04300190880894661
203,0.05065901577472687
204,0.03904988616704941
205,0.045136988162994385
206,0.0469660647213459
207,0.044162433594465256
208,0.041325971484184265
209,0.05177780240774155
210,0.042222511023283005
211,0.04286007583141327
212,0.049927618354558945
213,0.040619656443595886
214,0.050228048115968704
215,0.05502614006400108
216,0.0525810569524765
217,0.05399416387081146
218,0.044963378459215164
219,0.03756529837846756
220,0.04172477126121521
221,0.04079883545637131
222,0.043400175869464874
223,0.04194081202149391
224,0.046511344611644745
225,0.03995491564273834
226,0.03807968273758888
227,0.038233861327171326
228,0.04859527200460434
229,0.041080184280872345
230,0.03825437277555466
231,0.03811432421207428
232,0.038271550089120865
233,0.04012453183531761
234,0.037529829889535904
235,0.03667581453919411
236,0.03646736964583397
237,0.03617766872048378
238,0.03671040013432503
239,0.03844099119305611
240,0.042895980179309845
241,0.040326278656721115
242,0.03568815067410469
243,0.037493567913770676
244,0.037864044308662415
245,0.03508688881993294
246,0.037732526659965515
247,0.04187924042344093
248,0.04157983884215355
249,0.035879071801900864
250,0.03694269061088562
251,0.03644256293773651
252,0.03942374140024185
253,0.040355876088142395
254,0.04152597859501839
255,0.03762270510196686
256,0.040580298751592636
257,0.03781194984912872
258,0.03765188157558441
259,0.03761746361851692
260,0.03455192223191261
261,0.04404906556010246
262,0.03332740440964699
263,0.036186445504426956
264,0.03893241286277771
265,0.03617120906710625
266,0.03297283500432968
267,0.03460785374045372
268,0.04019017145037651
269,0.03429068997502327
270,0.033570002764463425
271,0.03539964184165001
272,0.03233007341623306
273,0.03870270401239395
274,0.03266143426299095
275,0.03568755090236664
276,0.03419771417975426
277,0.0357559435069561
278,0.03364071622490883
279,0.03288734704256058
280,0.03439322113990784
281,0.03377540037035942
282,0.03057720512151718
283,0.032103486359119415
284,0.0421229712665081
285,0.03125521540641785
286,0.033501677215099335
287,0.030273914337158203
288,0.0343896709382534
289,0.031434591859579086
290,0.0324726440012455
291,0.03291234001517296
292,0.03608204424381256
293,0.039279188960790634
294,0.030414270237088203
295,0.02999100834131241
296,0.032011374831199646
297,0.03664742037653923
298,0.03620489686727524
299,0.029949907213449478
300,0.029294123873114586
301,0.031616754829883575
302,0.03134976699948311
303,0.028912212699651718
304,0.03812464326620102
305,0.03591009974479675
306,0.0293243657797575
307,0.03510332480072975
308,0.031625084578990936
309,0.03395264595746994
310,0.036153312772512436
311,0.03028738498687744
312,0.031676020473241806
313,0.031110674142837524
314,0.03216552734375
315,0.029688311740756035
316,0.029674969613552094
317,0.03100852482020855
318,0.030822236090898514
319,0.033434879034757614
320,0.03323354944586754
321,0.02854020707309246
322,0.03168749809265137
323,0.03420566767454147
324,0.02993902936577797
325,0.027707085013389587
326,0.029968220740556717
327,0.03213879093527794
328,0.029864978045225143
329,0.029568001627922058
330,0.031169360503554344
331,0.029034730046987534
332,0.03420032560825348
333,0.031586483120918274
334,0.027124052867293358
335,0.027601096779108047
336,0.030475512146949768
337,0.02803329937160015
338,0.032057926058769226
339,0.031585127115249634
340,0.028205586597323418
341,0.030650384724140167
342,0.031683050096035004
343,0.033101052045822144
344,0.03176558390259743
345,0.0323224775493145
346,0.032209575176239014
347,0.02867257595062256
348,0.02934848703444004
349,0.028026510030031204
350,0.03156619146466255
351,0.028960485011339188
352,0.026339000090956688
353,0.03380550444126129
354,0.027931276708841324
355,0.028172234073281288
356,0.027235258370637894
357,0.032946471124887466
358,0.028249535709619522
359,0.028323978185653687
360,0.028439048677682877
361,0.028212394565343857
362,0.027783025056123734
363,0.030783459544181824
364,0.027242684736847878
365,0.03001982904970646
366,0.03030582331120968
367,0.0276200994849205
368,0.028808508068323135
369,0.02909746952354908
370,0.02799709513783455
371,0.027610693126916885
372,0.03211790323257446
373,0.028449002653360367
374,0.027856862172484398
375,0.029913997277617455
376,0.028646158054471016
377,0.028429826721549034
378,0.02705327421426773
379,0.026313157752156258
380,0.02857455238699913
381,0.027457088232040405
382,0.02467883750796318
383,0.02633620612323284
384,0.03000933863222599
385,0.03150801360607147
386,0.02737528085708618
387,0.03101305291056633
388,0.02777227759361267
389,0.025649549439549446
390,0.02717595361173153
391,0.025603074580430984
392,0.026314005255699158
393,0.027151431888341904
394,0.030299223959445953
395,0.0257023423910141
396,0.02549084462225437
397,0.026459867134690285
398,0.026909969747066498
399,0.028329286724328995
400,0.02695370279252529
401,0.025594379752874374
402,0.02554940991103649
403,0.025839924812316895
404,0.026174576953053474
405,0.027852492406964302
406,0.026238715276122093
407,0.02881743013858795
408,0.026438605040311813
409,0.02715587615966797
410,0.023529915139079094
411,0.026273852214217186
412,0.028474293649196625
413,0.02609049156308174
414,0.024493476375937462
415,0.030663326382637024
416,0.02692168764770031
417,0.02615058235824108
418,0.024705754593014717
419,0.027336014434695244
420,0.02824379876255989
421,0.026756852865219116
422,0.03001447394490242
423,0.02834758348762989
424,0.025489825755357742
425,0.02493460103869438
426,0.02527991496026516
427,0.028662601485848427
428,0.022652670741081238
429,0.02690286375582218
430,0.026738395914435387
431,0.02613755129277706
432,0.02852720022201538
433,0.026683384552598
434,0.024904964491724968
435,0.023510172963142395
436,0.03281388431787491
437,0.0236967820674181
438,0.02730388008058071
439,0.024787506088614464
440,0.02541157230734825
441,0.026529690250754356
442,0.024121446534991264
443,0.024742132052779198
444,0.02881648764014244
445,0.025540990754961967
446,0.02488928660750389
447,0.02531486004590988
448,0.029966581612825394
449,0.029082931578159332
450,0.02744906209409237
451,0.025241799652576447
452,0.027801457792520523
453,0.025214817374944687
454,0.027585534378886223
455,0.024196859449148178
456,0.027316797524690628
457,0.024555331096053123
458,0.02471337467432022
459,0.024229099974036217
460,0.026414966210722923
461,0.026615995913743973
462,0.025442419573664665
463,0.025085730478167534
464,0.02216995134949684
465,0.024191850796341896
466,0.02725248970091343
467,0.025498544797301292
468,0.026447076350450516
469,0.024256810545921326
470,0.024775555357336998
471,0.02362103946506977
472,0.029298141598701477
473,0.024347057566046715
474,0.025234462693333626
475,0.029513871297240257
476,0.024119364097714424
477,0.024501631036400795
478,0.02230902947485447
479,0.030107488855719566
480,0.02485092356801033
481,0.02291118912398815
482,0.02615649253129959
483,0.022694973275065422
484,0.02415185235440731
485,0.02593027427792549
486,0.026495084166526794
487,0.024002309888601303
488,0.024787195026874542
489,0.02775728702545166
490,0.02427622489631176
491,0.027459440752863884
492,0.026527129113674164
493,0.022841772064566612
494,0.023062920197844505
495,0.026435546576976776
496,0.025945419445633888
497,0.023970644921064377
498,0.02419198490679264
499,0.02637973614037037
500,0.023883948102593422
501,0.024393517524003983
502,0.026370149105787277
503,0.023288341239094734
504,0.02577476017177105
505,0.023914752528071404
506,0.025373686105012894
507,0.02510734833776951
508,0.021909769624471664
509,0.023444348946213722
510,0.02253798022866249
511,0.022800371050834656
512,0.022777194157242775
513,0.024738607928156853
514,0.023009957745671272
515,0.024069663137197495
516,0.022161468863487244
517,0.02184954471886158
518,0.026316789910197258
519,0.022060558199882507
520,0.0244176983833313
521,0.022227013483643532
522,0.022894855588674545
523,0.022735372185707092
524,0.027429064735770226
525,0.024835502728819847
526,0.02125147171318531
527,0.022362329065799713
528,0.02416996657848358
529,0.020987652242183685
530,0.02243128977715969
531,0.023328086361289024
532,0.023981930688023567
533,0.024523690342903137
534,0.0216952096670866
535,0.0242250245064497
536,0.02479320764541626
537,0.02468721568584442
538,0.021967321634292603
539,0.022897861897945404
540,0.02263525128364563
541,0.02203437127172947
542,0.021614685654640198
543,0.021181046962738037
544,0.021166536957025528
545,0.022361772134900093
546,0.02304544299840927
547,0.023587023839354515
548,0.02250509336590767
549,0.025785477831959724
550,0.02144291251897812
551,0.02292037010192871
552,0.02254793792963028
553,0.020936980843544006
554,0.023567892611026764
555,0.022504162043333054
556,0.02199932001531124
557,0.026282349601387978
558,0.025469202548265457
559,0.023165661841630936
560,0.02185101807117462
561,0.028107531368732452
562,0.021940108388662338
563,0.022468440234661102
564,0.026968857273459435
565,0.02349955216050148
566,0.023347726091742516
567,0.0244318675249815
568,0.02098291739821434
569,0.02482474409043789
570,0.023777669295668602
571,0.023175811395049095
572,0.02347174845635891
573,0.022917572408914566
574,0.020015748217701912
575,0.0221522469073534
576,0.02632712759077549
577,0.021045096218585968
578,0.020431872457265854
579,0.02224399708211422
580,0.026523027569055557
581,0.023111222311854362
582,0.02322930470108986
583,0.02613990567624569
584,0.022753003984689713
585,0.024480020627379417
586,0.021358326077461243
587,0.020252913236618042
588,0.02469608560204506
589,0.02069924958050251
590,0.020784448832273483
591,0.02096821740269661
592,0.02190849557518959
593,0.021561434492468834
594,0.02080627530813217
595,0.024355880916118622
596,0.020529570057988167
597,0.02037631906569004
598,0.020680686458945274
599,0.022796474397182465
600,0.02578301541507244
601,0.021288296207785606
602,0.024427596479654312
603,0.02184072695672512
604,0.022201530635356903
605,0.023480432108044624
606,0.02098688669502735
607,0.021766724064946175
608,0.03747757896780968
609,0.02094326727092266
610,0.024862024933099747
611,0.02556781843304634
612,0.020592322573065758
613,0.021032944321632385
614,0.020251180976629257
615,0.023961937054991722
616,0.021626640111207962
617,0.022140799090266228
618,0.022370925173163414
619,0.025229742750525475
620,0.0203689057379961
621,0.022576982155442238
622,0.02212589606642723
623,0.023297546431422234
624,0.02087104134261608
625,0.022052399814128876
626,0.019203033298254013
627,0.02343188226222992
628,0.019761621952056885
629,0.022687068209052086
630,0.02445807121694088
631,0.02335916832089424
632,0.02393084019422531
633,0.02216159738600254
634,0.02281130477786064
635,0.02409403957426548
636,0.021213743835687637
637,0.024295922368764877
638,0.02040006034076214
639,0.022134164348244667
640,0.020592110231518745
641,0.021275555714964867
642,0.023664822801947594
643,0.021493298932909966
644,0.019716177135705948
645,0.019185150042176247
646,0.02146860398352146
647,0.01989777199923992
648,0.021508807316422462
649,0.0213224645704031
650,0.01954428292810917
651,0.02146933786571026
652,0.02856731414794922
653,0.021168453618884087
654,0.019905876368284225
655,0.022886676713824272
656,0.023716649040579796
657,0.023767266422510147
658,0.020975235849618912
659,0.020483100786805153
660,0.019998641684651375
661,0.024439789354801178
662,0.02301519364118576
663,0.021196335554122925
664,0.021119995042681694
665,0.02275199070572853
666,0.021664367988705635
667,0.020102055743336678
668,0.02568502351641655
669,0.022602692246437073
670,0.019451765343546867
671,0.020908456295728683
672,0.019279222935438156
673,0.02135513536632061
674,0.022874996066093445
675,0.024777909740805626
676,0.020397406071424484
677,0.019969766959547997
678,0.02050945721566677
679,0.02144525572657585
680,0.026143066585063934
681,0.02045634016394615
682,0.019215315580368042
683,0.02015368640422821
684,0.0192073043435812
685,0.020437804982066154
686,0.021269002929329872
687,0.019737912341952324
688,0.021283823996782303
689,0.019853336736559868
690,0.01994468830525875
691,0.018927518278360367
692,0.019795218482613564
693,0.01921735517680645
694,0.02195189706981182
695,0.019345011562108994
696,0.022732380777597427
697,0.018762066960334778
698,0.019868168979883194
699,0.02061726152896881
700,0.02264222875237465
701,0.0219085942953825
702,0.01987307146191597
703,0.02073725126683712
704,0.018990090116858482
705,0.019097955897450447
706,0.022115258499979973
707,0.019696559756994247
708,0.020079415291547775
709,0.02078911103308201
710,0.02188822068274021
711,0.02227514609694481
712,0.02141573652625084
713,0.019179223105311394
714,0.020070087164640427
715,0.020861592143774033
716,0.020103035494685173
717,0.023320643231272697
718,0.020231515169143677
719,0.019908413290977478
720,0.020515158772468567
721,0.02065647393465042
722,0.02270561084151268
723,0.02030235528945923
724,0.02050894685089588
725,0.02435343712568283
726,0.019707152619957924
727,0.020292038097977638
728,0.01972620002925396
729,0.023992978036403656
730,0.01864338107407093
731,0.02089390531182289
732,0.018705269321799278
733,0.020845048129558563
734,0.01841658726334572
735,0.020464368164539337
736,0.01903967373073101
737,0.018816227093338966
738,0.021057438105344772
739,0.02004559338092804
740,0.020720085129141808
741,0.019147956743836403
742,0.02079380676150322
743,0.018997790291905403
744,0.019558826461434364
745,0.01887376792728901
746,0.019598471000790596
747,0.019005553796887398
748,0.019449789077043533
749,0.02109924517571926
750,0.01989881694316864
751,0.02185227908194065
752,0.022261105477809906
753,0.018459998071193695
754,0.019929034635424614
755,0.02028822898864746
756,0.019522449001669884
757,0.020686877891421318
758,0.02056063711643219
759,0.01954023912549019
760,0.01824873499572277
761,0.026997551321983337
762,0.022666309028863907
763,0.023615185171365738
764,0.01930866576731205
765,0.02146538719534874
766,0.02072015218436718
767,0.019622689113020897
768,0.01971459947526455
769,0.019904520362615585
770,0.01956973224878311
771,0.021238289773464203
772,0.01836453378200531
773,0.018827278167009354
774,0.02175062708556652
775,0.020637135952711105
776,0.022547075524926186
777,0.01995858922600746
778,0.019457019865512848
779,0.01895180158317089
780,0.01823163963854313
781,0.01905379258096218
782,0.017551090568304062
783,0.01968407817184925
784,0.019017748534679413
785,0.025863252580165863
786,0.020281946286559105
787,0.018971258774399757
788,0.02675675041973591
789,0.023477725684642792
790,0.01990444026887417
791,0.0195461492985487
792,0.018154898658394814
793,0.022246425971388817
794,0.0195902232080698
795,0.01998906023800373
796,0.019277507439255714
797,0.019122010096907616
798,0.01941387727856636
799,0.01789628528058529
800,0.019701456651091576
801,0.017623823136091232
802,0.01933317258954048
803,0.02026296779513359
804,0.020389588549733162
805,0.020437495782971382
806,0.019410766661167145
807,0.02126365154981613
808,0.01986544579267502
809,0.01923728547990322
810,0.0188150592148304
811,0.02008947916328907
812,0.018713001161813736
813,0.01949825882911682
814,0.020169932395219803
815,0.0184662826359272
816,0.01948273368179798
817,0.020114075392484665
818,0.01984691619873047
819,0.019720666110515594
820,0.01857292279601097
821,0.019493525847792625
822,0.018482817336916924
823,0.018743084743618965
824,0.019222542643547058
825,0.01869923435151577
826,0.022247551009058952
827,0.019839541986584663
828,0.019258640706539154
829,0.01954641006886959
830,0.01949114166200161
831,0.019523726776242256
832,0.02139992080628872
833,0.01962083950638771
834,0.019355537369847298
835,0.02002326212823391
836,0.01876412145793438
837,0.020860306918621063
838,0.017251450568437576
839,0.018240999430418015
840,0.017913248389959335
841,0.018127530813217163
842,0.019121959805488586
843,0.020875301212072372
844,0.01928989216685295
845,0.01799897663295269
846,0.022695496678352356
847,0.01912296935915947
848,0.018729448318481445
849,0.018325231969356537
850,0.02011660300195217
851,0.017891310155391693
852,0.019006306305527687
853,0.02017703838646412
854,0.023142818361520767
855,0.02007896825671196
856,0.01889795809984207
857,0.02020791731774807
858,0.01819295808672905
859,0.01691390573978424
860,0.017923563718795776
861,0.017432235181331635
862,0.018088743090629578
863,0.018832797184586525
864,0.019180919975042343
865,0.017562581226229668
866,0.018436791375279427
867,0.017862051725387573
868,0.01843896508216858
869,0.018369419500231743
870,0.017978554591536522
871,0.01853865198791027
872,0.019163545221090317
873,0.017744705080986023
874,0.017466509714722633
875,0.01731887087225914
876,0.017940577119588852
877,0.01923995465040207
878,0.018387671560049057
879,0.0183247160166502
880,0.018320638686418533
881,0.02103489823639393
882,0.019889621064066887
883,0.017813626676797867
884,0.01966582052409649
885,0.018972760066390038
886,0.018015030771493912
887,0.017007283866405487
888,0.020823080092668533
889,0.018533702939748764
890,0.018100310117006302
891,0.021350696682929993
892,0.0174520555883646
893,0.02690780907869339
894,0.01729852706193924
895,0.01749420166015625
896,0.018767179921269417
897,0.02140842378139496
898,0.020434290170669556
899,0.018515603616833687
900,0.01806044951081276
901,0.020488981157541275
902,0.01788265071809292
903,0.019602209329605103
904,0.019604947417974472
905,0.01828145980834961
906,0.018924307078123093
907,0.018886622041463852
908,0.018022287636995316
909,0.018483469262719154
910,0.018413206562399864
911,0.020141765475273132
912,0.016984183341264725
913,0.018899109214544296
914,0.016815457493066788
915,0.017290078103542328
916,0.01773901656270027
917,0.017278475686907768
918,0.018607845529913902
919,0.018285367637872696
920,0.01824812777340412
921,0.01780899055302143
922,0.017889490351080894
923,0.01720842719078064
924,0.017805419862270355
925,0.017965925857424736
926,0.01775083877146244
927,0.01912655122578144
928,0.02032759040594101
929,0.02103513479232788
930,0.018063077703118324
931,0.017852848395705223
932,0.01795535907149315
933,0.018582627177238464
934,0.01856083609163761
935,0.017076393589377403
936,0.018270516768097878
937,0.017197033390402794
938,0.01724390871822834
939,0.019519926980137825
940,0.018671242520213127
941,0.017499957233667374
942,0.017223471775650978
943,0.018063873052597046
944,0.016671596094965935
945,0.018497692421078682
946,0.017544958740472794
947,0.01872519962489605
948,0.018109194934368134
949,0.01918064057826996
950,0.01697024703025818
951,0.01841491460800171
952,0.018605288118124008
953,0.01681036874651909
954,0.02569313533604145
955,0.019222663715481758
956,0.02034188248217106
957,0.018316159024834633
958,0.01883912831544876
959,0.01850327104330063
960,0.017572971060872078
961,0.01734560914337635
962,0.018923388794064522
963,0.017793860286474228
964,0.01934252493083477
965,0.018569685518741608
966,0.018733300268650055
967,0.01766323670744896
968,0.017123697325587273
969,0.016933709383010864
970,0.017213713377714157
971,0.016967950388789177
972,0.01716751977801323
973,0.017881395295262337
974,0.017148006707429886
975,0.02018103003501892
976,0.01689762994647026
977,0.016568655148148537
978,0.017558272927999496
979,0.019782796502113342
980,0.017654728144407272
981,0.019034171476960182
982,0.01684514433145523
983,0.01711566001176834
984,0.018084177747368813
985,0.020817387849092484
986,0.01712111197412014
987,0.016822606325149536
988,0.017618758603930473
989,0.018189935013651848
990,0.018031403422355652
991,0.017200639471411705
992,0.01749320887029171
993,0.01768462173640728
994,0.017270032316446304
995,0.019711898639798164
996,0.018065884709358215
997,0.019242284819483757
998,0.018094414845108986
999,0.016528921201825142
