Step,Value
1,0.6411077976226807
2,0.7577984929084778
0,0.1180448904633522
1,0.40768489241600037
2,0.5471973419189453
3,0.7158899903297424
4,0.7900106906890869
5,0.8350976705551147
6,0.8628711104393005
7,0.88215571641922
8,0.8936945199966431
9,0.909153401851654
10,0.9220593571662903
11,0.9218440055847168
12,0.9361945390701294
13,0.9360311031341553
14,0.9366672039031982
15,0.9426425695419312
16,0.9289805293083191
17,0.9510623812675476
18,0.9407345056533813
19,0.9463353157043457
20,0.9353811144828796
21,0.9522106647491455
22,0.9519020915031433
23,0.9551727771759033
24,0.94523686170578
25,0.9279133081436157
26,0.9584344029426575
27,0.9631308913230896
28,0.9516635537147522
29,0.9241581559181213
30,0.9659590125083923
31,0.9580930471420288
32,0.9527692794799805
33,0.9647278785705566
34,0.9602056741714478
35,0.9592822790145874
36,0.942021369934082
37,0.9663684368133545
38,0.9443486928939819
39,0.9676807522773743
40,0.9663773775100708
41,0.9396868348121643
42,0.9540950655937195
43,0.9686979055404663
44,0.9686214923858643
45,0.9705733060836792
46,0.9687345027923584
47,0.9653075337409973
48,0.9686510562896729
49,0.9465143084526062
50,0.9685975313186646
51,0.9598403573036194
52,0.9563846588134766
53,0.9680703282356262
54,0.9710484743118286
55,0.9711167216300964
56,0.9648789167404175
57,0.9724911451339722
58,0.969344973564148
59,0.9572175741195679
60,0.9297338724136353
61,0.9610877633094788
62,0.958621084690094
63,0.9739972949028015
64,0.9371954798698425
65,0.9647753238677979
66,0.9681946039199829
67,0.9685723781585693
68,0.9633538722991943
69,0.9712914228439331
70,0.9727729558944702
71,0.9318284392356873
72,0.9737846851348877
73,0.9736292362213135
74,0.966374933719635
75,0.9668445587158203
76,0.9739795923233032
77,0.9686463475227356
78,0.972637951374054
79,0.9556006789207458
80,0.9631178379058838
81,0.9745028614997864
82,0.9609414339065552
83,0.9587035179138184
84,0.9731996655464172
85,0.9470797181129456
86,0.9743298292160034
87,0.9705758690834045
88,0.9596688151359558
89,0.9739986062049866
90,0.9758855700492859
91,0.9450252652168274
92,0.9753625988960266
93,0.961798369884491
94,0.9724165201187134
95,0.9663326740264893
96,0.9675127863883972
97,0.9768985509872437
98,0.9422277212142944
99,0.9753596186637878
100,0.9656366109848022
101,0.9654149413108826
102,0.9656245112419128
103,0.9587906002998352
104,0.9738634824752808
105,0.9553587436676025
106,0.9763519763946533
107,0.9748526215553284
108,0.9760661721229553
109,0.9645105600357056
110,0.9525144100189209
111,0.9753234386444092
112,0.9765562415122986
113,0.976312518119812
114,0.9526569247245789
115,0.9512034058570862
116,0.9758257865905762
117,0.9715390801429749
118,0.968164324760437
119,0.94901043176651
120,0.9677754044532776
121,0.9734737873077393
122,0.9638906121253967
123,0.9739694595336914
124,0.96794193983078
125,0.9758520126342773
126,0.9704305529594421
127,0.9618432521820068
128,0.9722357988357544
129,0.9540393352508545
130,0.9760432243347168
131,0.9690015912055969
132,0.9782267212867737
133,0.9754369258880615
134,0.9677684903144836
135,0.9736624956130981
136,0.9692858457565308
137,0.9721264839172363
138,0.977916419506073
139,0.9758822917938232
140,0.9746432304382324
141,0.9758162498474121
142,0.9771156311035156
143,0.972157895565033
144,0.9766075611114502
145,0.9783100485801697
146,0.9692954421043396
147,0.9636915326118469
148,0.977836549282074
149,0.9764881134033203
150,0.9783660173416138
151,0.9772961139678955
152,0.9772747755050659
153,0.979338526725769
154,0.9726554751396179
155,0.9756820797920227
156,0.9746333360671997
157,0.979220986366272
158,0.9646791815757751
159,0.9568566083908081
160,0.9777491092681885
161,0.9787554740905762
162,0.9757142066955566
163,0.9793645739555359
164,0.9658609628677368
165,0.9702377915382385
166,0.9744809865951538
167,0.97483229637146
168,0.9780821204185486
169,0.9713338017463684
170,0.9750903844833374
171,0.978369414806366
172,0.9728062152862549
173,0.9757038354873657
174,0.9790620803833008
175,0.9654682874679565
176,0.9778503775596619
177,0.9642407894134521
178,0.9559965133666992
179,0.9793092608451843
180,0.9788246154785156
181,0.9762946963310242
182,0.9602910280227661
183,0.9778966903686523
184,0.9499503970146179
185,0.9770992398262024
186,0.9758325815200806
187,0.9772371053695679
188,0.9761027693748474
189,0.9779163002967834
190,0.9796411395072937
191,0.9640710353851318
192,0.968068540096283
193,0.9702243804931641
194,0.9801416993141174
195,0.9662998914718628
196,0.9794307351112366
197,0.9712538719177246
198,0.9641141891479492
199,0.9770760536193848
200,0.9798042178153992
201,0.9794470071792603
202,0.9792269468307495
203,0.97528475522995
204,0.981319010257721
205,0.9781372547149658
206,0.9771493673324585
207,0.978649377822876
208,0.9800906181335449
209,0.9746715426445007
210,0.9796147346496582
211,0.9792550206184387
212,0.9755997657775879
213,0.980448305606842
214,0.9754488468170166
215,0.9729967713356018
216,0.9742438793182373
217,0.9735350012779236
218,0.9781428575515747
219,0.9820390343666077
220,0.9798991084098816
221,0.9803451895713806
222,0.9789851903915405
223,0.9797251224517822
224,0.9774096608161926
225,0.9807588458061218
226,0.9817635416984558
227,0.9816707372665405
228,0.9763023257255554
229,0.9802139401435852
230,0.9816348552703857
231,0.9817046523094177
232,0.9816328287124634
233,0.9806345105171204
234,0.9820313453674316
235,0.982449471950531
236,0.9825770854949951
237,0.9827074408531189
238,0.982421338558197
239,0.9815381765365601
240,0.979214072227478
241,0.9805229306221008
242,0.9829710125923157
243,0.9820330739021301
244,0.9818032383918762
245,0.9832749366760254
246,0.9819046258926392
247,0.9796947836875916
248,0.9798648953437805
249,0.9828583002090454
250,0.9822840690612793
251,0.9825111031532288
252,0.9809526205062866
253,0.9804803133010864
254,0.9798731207847595
255,0.9819294214248657
256,0.980380117893219
257,0.98179030418396
258,0.9818784594535828
259,0.9818912148475647
260,0.9834924340248108
261,0.9785543084144592
262,0.9841151237487793
263,0.9826211929321289
264,0.9812185764312744
265,0.982639491558075
266,0.9842991232872009
267,0.9834334254264832
268,0.9805286526679993
269,0.9836100339889526
270,0.9839821457862854
271,0.9830024838447571
272,0.9846105575561523
273,0.9812851548194885
274,0.9844796061515808
275,0.9828765988349915
276,0.983636200428009
277,0.9828325510025024
278,0.9839043021202087
279,0.984297513961792
280,0.9834969639778137
281,0.9838232398033142
282,0.9854903817176819
283,0.984693169593811
284,0.9795166850090027
285,0.9851230382919312
286,0.9839487671852112
287,0.9856377243995667
288,0.9834806323051453
289,0.9850529432296753
290,0.9845028519630432
291,0.9842796325683594
292,0.9826061129570007
293,0.9809522032737732
294,0.9855594038963318
295,0.9857561588287354
296,0.9847169518470764
297,0.9823044538497925
298,0.9825447797775269
299,0.9858086705207825
300,0.9861323237419128
301,0.9849258065223694
302,0.9850342273712158
303,0.9863187670707703
304,0.9815424680709839
305,0.9826868772506714
306,0.9860958456993103
307,0.9830967783927917
308,0.9848774075508118
309,0.9836920499801636
310,0.9825618863105774
311,0.9855824112892151
312,0.9848764538764954
313,0.9851595163345337
314,0.9846177101135254
315,0.9859194159507751
316,0.9859082102775574
317,0.9852212071418762
318,0.9853054881095886
319,0.9839471578598022
320,0.9840351939201355
321,0.9864720702171326
322,0.9848553538322449
323,0.9835273027420044
324,0.9857357144355774
325,0.9868957996368408
326,0.9857032299041748
327,0.9845930337905884
328,0.9857655167579651
329,0.9859251379966736
330,0.9850673079490662
331,0.986189603805542
332,0.983494758605957
333,0.9848692417144775
334,0.9872121214866638
335,0.9869852066040039
336,0.9854331612586975
337,0.9867222905158997
338,0.9846093654632568
339,0.9848555326461792
340,0.9866082072257996
341,0.9853575229644775
342,0.98479163646698
343,0.9840902090072632
344,0.9847954511642456
345,0.9844540357589722
346,0.9845321774482727
347,0.9863343834877014
348,0.9859892725944519
349,0.9867100119590759
350,0.9848612546920776
351,0.9862176179885864
352,0.9875722527503967
353,0.9836627840995789
354,0.9867351651191711
355,0.9866300821304321
356,0.9870875477790833
357,0.9841458797454834
358,0.986550509929657
359,0.9865136742591858
360,0.9864674806594849
361,0.9865813255310059
362,0.9868080615997314
363,0.9852199554443359
364,0.9870648980140686
365,0.9856386780738831
366,0.9854947328567505
367,0.9868699312210083
368,0.9862450361251831
369,0.9861029982566833
370,0.9866554737091064
371,0.9868844151496887
372,0.9845238924026489
373,0.9864073395729065
374,0.9867262840270996
375,0.9856640696525574
376,0.9863256812095642
377,0.9864363670349121
378,0.9871538281440735
379,0.987528383731842
380,0.9863612055778503
381,0.9869436025619507
382,0.9883617162704468
383,0.9875255227088928
384,0.98562091588974
385,0.9848394393920898
386,0.9869689345359802
387,0.9850704669952393
388,0.9867886304855347
389,0.9878789186477661
390,0.9870716333389282
391,0.9878661036491394
392,0.9874998927116394
393,0.9870758652687073
394,0.9854596257209778
395,0.9878291487693787
396,0.987938642501831
397,0.9874273538589478
398,0.9872255325317383
399,0.9864446520805359
400,0.9871846437454224
401,0.9878854155540466
402,0.9879291653633118
403,0.9877347946166992
404,0.9876035451889038
405,0.9867092967033386
406,0.9875585436820984
407,0.9862111210823059
408,0.9874372482299805
409,0.987074613571167
410,0.9889349341392517
411,0.9875364899635315
412,0.9863836765289307
413,0.987591028213501
414,0.988453209400177
415,0.9852426648139954
416,0.9871664047241211
417,0.9875743389129639
418,0.98831707239151
419,0.9869561195373535
420,0.9864901900291443
421,0.9872612357139587
422,0.9855604767799377
423,0.9864249229431152
424,0.9879053235054016
425,0.9881747364997864
426,0.9880259037017822
427,0.9862601161003113
428,0.9893549680709839
429,0.98719322681427
430,0.9872664213180542
431,0.9875573515892029
432,0.9863240718841553
433,0.9872787594795227
434,0.988196611404419
435,0.9888991117477417
436,0.9841019511222839
437,0.9888206124305725
438,0.9869533777236938
439,0.988265335559845
440,0.987916111946106
441,0.9873298406600952
442,0.9886027574539185
443,0.9882822632789612
444,0.9861493110656738
445,0.9878549575805664
446,0.988193690776825
447,0.987978458404541
448,0.985568106174469
449,0.9860134124755859
450,0.9868720173835754
451,0.9879986047744751
452,0.9866732954978943
453,0.9880241751670837
454,0.9868084788322449
455,0.9885429739952087
456,0.9869124889373779
457,0.9883604049682617
458,0.9882630705833435
459,0.9885202646255493
460,0.9874083399772644
461,0.9872868061065674
462,0.987910807132721
463,0.9880743026733398
464,0.989622175693512
465,0.9885298013687134
466,0.9869632720947266
467,0.9878682494163513
468,0.9873704314231873
469,0.9885108470916748
470,0.9882269501686096
471,0.9888418316841125
472,0.9858928918838501
473,0.988457977771759
474,0.9879869222640991
475,0.985772430896759
476,0.988558292388916
477,0.9883742332458496
478,0.9895122647285461
479,0.985472559928894
480,0.9881769418716431
481,0.9891783595085144
482,0.9875162839889526
483,0.9893170595169067
484,0.9885650873184204
485,0.98762446641922
486,0.9873338937759399
487,0.9886284470558167
488,0.9882079362869263
489,0.9866735935211182
490,0.988480269908905
491,0.9868330955505371
492,0.9873058199882507
493,0.9892215132713318
494,0.9891116619110107
495,0.9873583912849426
496,0.9876112937927246
497,0.9886443018913269
498,0.9885175824165344
499,0.9873684644699097
500,0.9886713624000549
501,0.9883928894996643
502,0.9873815178871155
503,0.9889626502990723
504,0.9876778721809387
505,0.9886380434036255
506,0.9879068732261658
507,0.9880340099334717
508,0.9896845817565918
509,0.9888824224472046
510,0.9893630146980286
511,0.9892370104789734
512,0.9892322421073914
513,0.9882308840751648
514,0.9891132712364197
515,0.9885615706443787
516,0.989555299282074
517,0.9897224307060242
518,0.9874120950698853
519,0.9896003007888794
520,0.9883800745010376
521,0.9895216822624207
522,0.9891512989997864
523,0.9892518520355225
524,0.9868350625038147
525,0.9881803393363953
526,0.9900386929512024
527,0.9894285798072815
528,0.9884951710700989
529,0.9901787638664246
530,0.9894199371337891
531,0.9889402389526367
532,0.9885931015014648
533,0.9883098006248474
534,0.9897778630256653
535,0.9884650111198425
536,0.9881703853607178
537,0.9882197976112366
538,0.9896661043167114
539,0.9891575574874878
540,0.9892751574516296
541,0.9896178245544434
542,0.9898255467414856
543,0.9900406002998352
544,0.9900626540184021
545,0.9894479513168335
546,0.989067792892456
547,0.9888087511062622
548,0.9893926978111267
549,0.987669050693512
550,0.9899084568023682
551,0.9891230463981628
552,0.9893410205841064
553,0.9901596307754517
554,0.9888129830360413
555,0.9893437623977661
556,0.9896032810211182
557,0.9873780608177185
558,0.9878359436988831
559,0.9889950752258301
560,0.9896957278251648
561,0.9864470362663269
562,0.9896421432495117
563,0.9893704652786255
564,0.9870491027832031
565,0.9888346195220947
566,0.988899827003479
567,0.9883597493171692
568,0.9901447892189026
569,0.9881437420845032
570,0.9886864423751831
571,0.9889992475509644
572,0.9888501167297363
573,0.9891334772109985
574,0.9906306266784668
575,0.9895226955413818
576,0.9873712062835693
577,0.9901050925254822
578,0.9904053211212158
579,0.9894853234291077
580,0.9872584342956543
581,0.9890122413635254
582,0.9889706969261169
583,0.987472653388977
584,0.9892002940177917
585,0.9883348345756531
586,0.9899252653121948
587,0.9904959797859192
588,0.9881970286369324
589,0.9902655482292175
590,0.9902130365371704
591,0.9901310801506042
592,0.9896352887153625
593,0.9898143410682678
594,0.9902195334434509
595,0.988371729850769
596,0.9903513193130493
597,0.9904388189315796
598,0.9902843236923218
599,0.9891877770423889
600,0.9876389503479004
601,0.9899595975875854
602,0.9883279800415039
603,0.9896561503410339
604,0.9894764423370361
605,0.9888211488723755
606,0.9900982975959778
607,0.9897086024284363
608,0.9816923141479492
609,0.9901344776153564
610,0.9881196022033691
611,0.9877392053604126
612,0.990310549736023
613,0.9900923371315002
614,0.9904845356941223
615,0.9885713458061218
616,0.9897950887680054
617,0.9895143508911133
618,0.9894030094146729
619,0.9879124164581299
620,0.9904146790504456
621,0.9892854690551758
622,0.9895017743110657
623,0.9888838529586792
624,0.9901700615882874
625,0.9895627498626709
626,0.9910323023796082
627,0.9888476729393005
628,0.990715742111206
629,0.989203929901123
630,0.9883209466934204
631,0.9888619184494019
632,0.9885738492012024
633,0.989487886428833
634,0.989154040813446
635,0.9884849190711975
636,0.9899953603744507
637,0.9883823394775391
638,0.9904232621192932
639,0.9895156621932983
640,0.9902936816215515
641,0.9899518489837646
642,0.988716721534729
643,0.9898347854614258
644,0.9907599091529846
645,0.991033136844635
646,0.9898617267608643
647,0.9906817078590393
648,0.9898196458816528
649,0.9899218678474426
650,0.9908390641212463
651,0.9898228049278259
652,0.9861966967582703
653,0.9899940490722656
654,0.9906626343727112
655,0.9891099333763123
656,0.9886615872383118
657,0.9886566996574402
658,0.9900922179222107
659,0.9903472661972046
660,0.9906060695648193
661,0.9883098602294922
662,0.9890393614768982
663,0.9899881482124329
664,0.9900290966033936
665,0.9891826510429382
666,0.9897500276565552
667,0.9905405640602112
668,0.9876589775085449
669,0.9892411828041077
670,0.9908983111381531
671,0.9901156425476074
672,0.9909937381744385
673,0.9899020791053772
674,0.9891031384468079
675,0.988132119178772
676,0.990409791469574
677,0.9906147122383118
678,0.9903244376182556
679,0.9898394346237183
680,0.9874283671379089
681,0.9903560280799866
682,0.9909958839416504
683,0.9905036091804504
684,0.9909963607788086
685,0.9903622269630432
686,0.9899137020111084
687,0.9907390475273132
688,0.9899288415908813
689,0.9906850457191467
690,0.9906317591667175
691,0.991121232509613
692,0.9906981587409973
693,0.9910000562667847
694,0.9895772337913513
695,0.9909026026725769
696,0.9891616702079773
697,0.9912360906600952
698,0.9906507134437561
699,0.9902650117874146
700,0.9892088770866394
701,0.9896144866943359
702,0.9906542301177979
703,0.9902125000953674
704,0.9911218881607056
705,0.9910609126091003
706,0.9895033240318298
707,0.9907371997833252
708,0.9905505180358887
709,0.9901858568191528
710,0.989619255065918
711,0.9894169569015503
712,0.9898532032966614
713,0.9909971356391907
714,0.9905480742454529
715,0.9901536703109741
716,0.990523636341095
717,0.9888737201690674
718,0.9904499650001526
719,0.9906272292137146
720,0.9902958869934082
721,0.9902532696723938
722,0.9891794323921204
723,0.9904360771179199
724,0.9903334379196167
725,0.9883418083190918
726,0.9907336831092834
727,0.990431547164917
728,0.9907280206680298
729,0.9884963631629944
730,0.9913011789321899
731,0.9901049733161926
732,0.9912703037261963
733,0.9901768565177917
734,0.9913942217826843
735,0.99036705493927
736,0.9910531640052795
737,0.9911936521530151
738,0.9900267124176025
739,0.9905512928962708
740,0.9901981949806213
741,0.9910140633583069
742,0.9901622533798218
743,0.9911099672317505
744,0.9908044338226318
745,0.9911661744117737
746,0.9907886981964111
747,0.9911283850669861
748,0.9908466339111328
749,0.9900027513504028
750,0.9906218647956848
751,0.9896394610404968
752,0.9893958568572998
753,0.9913642406463623
754,0.9906164407730103
755,0.990415632724762
756,0.9908298254013062
757,0.9902210831642151
758,0.9902785420417786
759,0.9908122420310974
760,0.9914746284484863
761,0.9869512915611267
762,0.9891768097877502
763,0.9886912703514099
764,0.9909394383430481
765,0.9898114204406738
766,0.990180492401123
767,0.9907733201980591
768,0.9907058477401733
769,0.9906153678894043
770,0.9907839894294739
771,0.9899415373802185
772,0.9914063811302185
773,0.9911861419677734
774,0.9896772503852844
775,0.9902442693710327
776,0.9892561435699463
777,0.9905833601951599
778,0.9908507466316223
779,0.99111407995224
780,0.9914895296096802
781,0.9910445213317871
782,0.9918251633644104
783,0.9907293319702148
784,0.9910789132118225
785,0.9875258207321167
786,0.9904307126998901
787,0.9911162853240967
788,0.9870636463165283
789,0.98874831199646
790,0.9906164407730103
791,0.9907918572425842
792,0.991509735584259
793,0.9893994331359863
794,0.9907692670822144
795,0.9905757904052734
796,0.9909178614616394
797,0.9910303950309753
798,0.9908783435821533
799,0.9916334748268127
800,0.9906927943229675
801,0.9917796850204468
802,0.9908849000930786
803,0.9904046058654785
804,0.9903301000595093
805,0.9903240203857422
806,0.9908486008644104
807,0.9898985624313354
808,0.990623950958252
809,0.9909468293190002
810,0.991157591342926
811,0.9904988408088684
812,0.9912135601043701
813,0.9908080697059631
814,0.990458607673645
815,0.9913697242736816
816,0.990822434425354
817,0.9905015826225281
818,0.9906358122825623
819,0.9907039403915405
820,0.9912925958633423
821,0.9907910823822021
822,0.9913485646247864
823,0.9912234544754028
824,0.9909230470657349
825,0.9912322759628296
826,0.9894024729728699
827,0.9906380772590637
828,0.9909337759017944
829,0.9907895922660828
830,0.9908000826835632
831,0.9907932877540588
832,0.989830493927002
833,0.9907413125038147
834,0.9908683896064758
835,0.9905396103858948
836,0.9911941289901733
837,0.9900858998298645
838,0.9919511079788208
839,0.9914406538009644
840,0.9916071891784668
841,0.9915063381195068
842,0.9910138249397278
843,0.9901028275489807
844,0.9909216165542603
845,0.9915817379951477
846,0.9891607761383057
847,0.9909950494766235
848,0.9911732077598572
849,0.9913905262947083
850,0.9904785752296448
851,0.9916445016860962
852,0.9910670518875122
853,0.9904782772064209
854,0.9889158606529236
855,0.9904981851577759
856,0.9911090731620789
857,0.990419328212738
858,0.9914836287498474
859,0.9921407699584961
860,0.9916134476661682
861,0.9918649792671204
862,0.991528332233429
863,0.9911315441131592
864,0.9909652471542358
865,0.9918133020401001
866,0.9913232922554016
867,0.9916421175003052
868,0.9913673400878906
869,0.9913808703422546
870,0.9915804862976074
871,0.9912868738174438
872,0.9909805655479431
873,0.9917052388191223
874,0.9918591976165771
875,0.9919007420539856
876,0.9915945529937744
877,0.9909060001373291
878,0.9913517236709595
879,0.9914183616638184
880,0.9914374947547913
881,0.9899959564208984
882,0.990600049495697
883,0.9916678071022034
884,0.9906890988349915
885,0.9910562038421631
886,0.9915422797203064
887,0.9920765161514282
888,0.990084707736969
889,0.9912843108177185
890,0.9915085434913635
891,0.9898208379745483
892,0.9918561577796936
893,0.9869832992553711
894,0.9919114708900452
895,0.9918287396430969
896,0.9911994934082031
897,0.9897973537445068
898,0.9902892112731934
899,0.9912959337234497
900,0.9915481805801392
901,0.9902865886688232
902,0.9916461706161499
903,0.9907312989234924
904,0.9907258152961731
905,0.9914084076881409
906,0.9910728335380554
907,0.9911143779754639
908,0.9915525317192078
909,0.9913011789321899
910,0.9913557171821594
911,0.990451991558075
912,0.9920880198478699
913,0.9911022782325745
914,0.9921607375144958
915,0.991911768913269
916,0.9916943311691284
917,0.9919349551200867
918,0.9912139177322388
919,0.991420567035675
920,0.9914462566375732
921,0.9916561841964722
922,0.9916154146194458
923,0.9919602870941162
924,0.9916638135910034
925,0.9915622472763062
926,0.9916778206825256
927,0.9909511804580688
928,0.9903509020805359
929,0.9899970293045044
930,0.9915148615837097
931,0.9916578531265259
932,0.9915846586227417
933,0.9912781715393066
934,0.9912752509117126
935,0.9920334815979004
936,0.9914340972900391
937,0.9919618368148804
938,0.9919544458389282
939,0.99079430103302
940,0.9912074208259583
941,0.9918104410171509
942,0.9919652342796326
943,0.9915129542350769
944,0.9922115802764893
945,0.9912981986999512
946,0.9917828440666199
947,0.9911621809005737
948,0.9914819002151489
949,0.9909139275550842
950,0.9920896887779236
951,0.9913405179977417
952,0.9912430047988892
953,0.9921839833259583
954,0.9876042008399963
955,0.9909096956253052
956,0.9903650879859924
957,0.9914150238037109
958,0.9911477565765381
959,0.9913104176521301
960,0.9917628765106201
961,0.9918850660324097
962,0.9910764694213867
963,0.9916681051254272
964,0.990857720375061
965,0.9912745952606201
966,0.9911671876907349
967,0.9917343258857727
968,0.9920281171798706
969,0.9921006560325623
970,0.9919498562812805
971,0.9920520782470703
972,0.9919871687889099
973,0.9916344881057739
974,0.9919717311859131
975,0.9904276132583618
976,0.9921457171440125
977,0.9923188090324402
978,0.9917523264884949
979,0.9906492829322815
980,0.9917166829109192
981,0.9909965991973877
982,0.9921309351921082
983,0.9920092821121216
984,0.9915090203285217
985,0.9901027679443359
986,0.9919900894165039
987,0.9921738505363464
988,0.9917436242103577
989,0.9914304614067078
990,0.9915423393249512
991,0.991945743560791
992,0.9918147325515747
993,0.9916978478431702
994,0.9919518232345581
995,0.9906693696975708
996,0.9915092587471008
997,0.9908941388130188
998,0.9915010333061218
999,0.9922813773155212
