Step,Value
52,-10.559236526489258
53,-11.858999252319336
54,-12.256254196166992
55,-12.270780563354492
56,-11.481188774108887
57,-12.468384742736816
58,-12.027914047241211
59,-10.645206451416016
60,-8.435181617736816
61,-11.051521301269531
62,-10.786745071411133
63,-12.69628620147705
64,-8.943181037902832
65,-11.466073989868164
66,-11.894421577453613
67,-11.939815521240234
68,-11.299217224121094
69,-12.29893684387207
70,-12.518848419189453
71,-8.585851669311523
72,-12.667795181274414
73,-12.651843070983887
74,-11.666054725646973
75,-11.723541259765625
76,-12.710466384887695
77,-11.958555221557617
78,-12.500688552856445
79,-10.474176406860352
80,-11.278949737548828
81,-12.793767929077148
82,-11.034952163696289
83,-10.799578666687012
84,-12.592586517333984
85,-9.695433616638184
86,-12.764201164245605
87,-12.21810531616211
88,-10.897141456604004
89,-12.714272499084473
90,-13.01851749420166
91,-9.546335220336914
92,-12.939697265625
93,-11.129895210266113
94,-12.476629257202148
95,-11.662083625793457
96,-11.812492370605469
97,-13.1973876953125
98,-9.296103477478027
99,-12.943693161010742
100,-11.57459831237793
101,-11.553921699523926
102,-11.576044082641602
103,-10.801972389221191
104,-12.704063415527344
105,-10.451298713684082
106,-13.103299140930176
107,-12.862786293029785
108,-13.064979553222656
109,-11.441756248474121
110,-10.179091453552246
111,-12.934928894042969
112,-13.1422758102417
113,-13.100137710571289
114,-10.198349952697754
115,-10.066004753112793
116,-13.022357940673828
117,-12.361031532287598
118,-11.900521278381348
119,-9.854660987854004
120,-11.844961166381836
121,-12.649532318115234
122,-11.371440887451172
123,-12.73231315612793
124,-11.867705345153809
125,-13.033119201660156
126,-12.202119827270508
127,-11.134867668151855
128,-12.465313911437988
129,-10.326044082641602
130,-13.069792747497559
131,-12.014931678771973
132,-13.45168685913086
133,-12.967047691345215
134,-11.847404479980469
135,-12.679950714111328
136,-12.046503067016602
137,-12.458695411682129
138,-13.392789840698242
139,-13.036108016967773
140,-12.836700439453125
141,-13.032483100891113
142,-13.249940872192383
143,-12.465375900268555
144,-13.171195030212402
145,-13.465556144714355
146,-12.049580574035645
147,-11.34797191619873
148,-13.379356384277344
149,-13.148666381835938
150,-13.484167098999023
151,-13.281047821044922
152,-13.280494689941406
153,-13.66334056854248
154,-12.52926254272461
155,-13.01182746887207
156,-12.84255599975586
157,-13.644165992736816
158,-11.463294982910156
159,-10.603372573852539
160,-13.368097305297852
161,-13.557050704956055
162,-13.024587631225586
163,-13.67042064666748
164,-11.606075286865234
165,-12.186945915222168
166,-12.818292617797852
167,-12.872814178466797
168,-13.429193496704102
169,-12.340668678283691
170,-12.917901039123535
171,-13.486166000366211
172,-12.566762924194336
173,-13.02894115447998
174,-13.617507934570312
175,-11.559920310974121
176,-13.392996788024902
177,-11.407837867736816
178,-10.501513481140137
179,-13.663979530334473
180,-13.582742691040039
181,-13.117676734924316
182,-10.955801010131836
183,-13.413371086120605
184,-9.915922164916992
185,-13.274531364440918
186,-13.04567813873291
187,-13.294715881347656
188,-13.087915420532227
189,-13.404863357543945
190,-13.7376127243042
191,-11.388411521911621
192,-11.891989707946777
193,-12.18682861328125
194,-13.839578628540039
195,-11.65577507019043
196,-13.708704948425293
197,-12.333087921142578
198,-11.388703346252441
199,-13.267601013183594
200,-13.784865379333496
201,-13.697940826416016
202,-13.665122985839844
203,-12.9534330368042
204,-14.083803176879883
205,-13.45467472076416
206,-13.282159805297852
207,-13.549469947814941
208,-13.8377685546875
209,-12.858563423156738
210,-13.744560241699219
211,-13.679471015930176
212,-13.016592025756836
213,-13.912637710571289
214,-12.9905366897583
215,-12.59430980682373
216,-12.791706085205078
217,-12.676532745361328
218,-13.47141170501709
219,-14.252132415771484
220,-13.796061515808105
221,-13.893522262573242
222,-13.625086784362793
223,-13.773632049560547
224,-13.324411392211914
225,-13.984298706054688
226,-14.19306755065918
227,-14.175518989562988
228,-13.13405990600586
229,-13.863677024841309
230,-14.173189163208008
231,-14.189118385314941
232,-14.171238899230957
233,-13.965901374816895
234,-14.256234169006348
235,-14.356203079223633
236,-14.380955696105957
237,-14.415594100952148
238,-14.352109909057617
239,-14.152054786682129
240,-13.675834655761719
241,-13.944119453430176
242,-14.474760055541992
243,-14.260433197021484
244,-14.217730522155762
245,-14.548550605773926
246,-14.232841491699219
247,-13.780012130737305
248,-13.811173439025879
249,-14.45158863067627
250,-14.324714660644531
251,-14.3839111328125
252,-14.042421340942383
253,-13.94093132019043
254,-13.816801071166992
255,-14.245500564575195
256,-13.916847229003906
257,-14.223709106445312
258,-14.242134094238281
259,-14.246105194091797
260,-14.615278244018555
261,-13.560632705688477
262,-14.77198600769043
263,-14.41454029083252
264,-14.096887588500977
265,-14.416370391845703
266,-14.818437576293945
267,-14.608253479003906
268,-13.958802223205566
269,-14.648238182067871
270,-14.740486145019531
271,-14.510011672973633
272,-14.903934478759766
273,-14.122587203979492
274,-14.859647750854492
275,-14.474832534790039
276,-14.660029411315918
277,-14.46651840209961
278,-14.731348037719727
279,-14.8297119140625
280,-14.635271072387695
281,-14.713994979858398
282,-15.146021842956543
283,-14.934477806091309
284,-13.754810333251953
285,-15.050774574279785
286,-14.749335289001465
287,-15.189314842224121
288,-14.635720252990723
289,-15.025921821594238
290,-14.8848237991333
291,-14.826412200927734
292,-14.42708969116211
293,-14.058375358581543
294,-15.169225692749023
295,-15.23008918762207
296,-14.946956634521484
297,-14.359565734863281
298,-14.41232681274414
299,-15.236044883728027
300,-15.332195281982422
301,-15.00082778930664
302,-15.037656784057617
303,-15.38918685913086
304,-14.187942504882812
305,-14.447834014892578
306,-15.327713012695312
307,-14.546517372131348
308,-14.99968433380127
309,-14.691263198852539
310,-14.418519973754883
311,-15.187382698059082
312,-14.992694854736328
313,-15.070906639099121
314,-14.926094055175781
315,-15.274145126342773
316,-15.276097297668457
317,-15.085189819335938
318,-15.111359596252441
319,-14.758003234863281
320,-14.784232139587402
321,-15.445428848266602
322,-14.991120338439941
323,-14.659019470214844
324,-15.23762321472168
325,-15.574092864990234
326,-15.233390808105469
327,-14.929704666137695
328,-15.24837875366211
329,-15.291781425476074
330,-15.062721252441406
331,-15.370821952819824
332,-14.659698486328125
333,-15.004987716674805
334,-15.666455268859863
335,-15.590736389160156
336,-15.160490036010742
337,-15.523258209228516
338,-14.940645217895508
339,-15.005173683166504
340,-15.496648788452148
341,-15.135641098022461
342,-14.991730690002441
343,-14.801582336425781
344,-14.98043155670166
345,-14.904953002929688
346,-14.920149803161621
347,-15.425333023071289
348,-15.324143409729004
349,-15.524311065673828
350,-15.00777816772461
351,-15.381941795349121
352,-15.79400634765625
353,-14.710125923156738
354,-15.539093017578125
355,-15.501787185668945
356,-15.648685455322266
357,-14.821910858154297
358,-15.489887237548828
359,-15.478458404541016
360,-15.46084976196289
361,-15.495600700378418
362,-15.56220531463623
363,-15.116826057434082
364,-15.647501945495605
365,-15.22591781616211
366,-15.18474006652832
367,-15.587748527526855
368,-15.404792785644531
369,-15.361448287963867
370,-15.528870582580566
371,-15.589227676391602
372,-14.932528495788574
373,-15.459328651428223
374,-15.550678253173828
375,-15.241255760192871
376,-15.429336547851562
377,-15.462259292602539
378,-15.677801132202148
379,-15.798271179199219
380,-15.440206527709961
381,-15.613455772399902
382,-16.076753616333008
383,-15.79446792602539
384,-15.227436065673828
385,-15.015790939331055
386,-15.626413345336914
387,-15.084554672241211
388,-15.563884735107422
389,-15.90920352935791
390,-15.658151626586914
391,-15.91707992553711
392,-15.798130989074707
393,-15.662074089050293
394,-15.185686111450195
395,-15.900273323059082
396,-15.936159133911133
397,-15.774124145507812
398,-15.700868606567383
399,-15.477643966674805
400,-15.693816184997559
401,-15.918554306030273
402,-15.926190376281738
403,-15.877086639404297
404,-15.82120418548584
405,-15.551359176635742
406,-15.810575485229492
407,-15.403448104858398
408,-15.777615547180176
409,-15.661362648010254
410,-16.283796310424805
411,-15.804762840270996
412,-15.455470085144043
413,-15.83517837524414
414,-16.1094970703125
415,-15.133808135986328
416,-15.69897747039795
417,-15.825185775756836
418,-16.072019577026367
419,-15.632648468017578
420,-15.490769386291504
421,-15.725650787353516
422,-15.226693153381348
423,-15.47484016418457
424,-15.936331748962402
425,-16.03197479248047
426,-15.972244262695312
427,-15.426844596862793
428,-16.448806762695312
429,-15.702014923095703
430,-15.728646278381348
431,-15.827351570129395
432,-15.447407722473145
433,-15.737590789794922
434,-16.037141799926758
435,-16.287443161010742
436,-14.839424133300781
437,-16.25310707092285
438,-15.63775634765625
439,-16.05767250061035
440,-15.949686050415039
441,-15.762678146362305
442,-16.175968170166016
443,-16.065629959106445
444,-15.403590202331543
445,-15.927623748779297
446,-16.039875030517578
447,-15.9662446975708
448,-15.23362922668457
449,-15.363617897033691
450,-15.614725112915039
451,-15.978797912597656
452,-15.559325218200684
453,-15.983443260192871
454,-15.593186378479004
455,-16.162410736083984
456,-15.635702133178711
457,-16.098541259765625
458,-16.0706787109375
459,-16.156627655029297
460,-15.781499862670898
461,-15.748573303222656
462,-15.944416046142578
463,-16.005733489990234
464,-16.5423526763916
465,-16.16330909729004
466,-15.6459379196167
467,-15.934846878051758
468,-15.776223182678223
469,-16.151662826538086
470,-16.05976676940918
471,-16.267009735107422
472,-15.331600189208984
473,-16.135536193847656
474,-15.980060577392578
475,-15.299738883972168
476,-16.176342010498047
477,-16.108051300048828
478,-16.515193939208984
479,-15.213255882263184
480,-16.04657554626465
481,-16.399524688720703
482,-15.82420539855957
483,-16.440704345703125
484,-16.170495986938477
485,-15.861929893493652
486,-15.768346786499023
487,-16.19746971130371
488,-16.057727813720703
489,-15.566229820251465
490,-16.148189544677734
491,-15.613083839416504
492,-15.763097763061523
493,-16.412702560424805
494,-16.37085723876953
495,-15.778117179870605
496,-15.859393119812012
497,-16.203203201293945
498,-16.163286209106445
499,-15.787296295166016
500,-16.21893882751465
501,-16.127256393432617
502,-15.788874626159668
503,-16.328615188598633
504,-15.888053894042969
505,-16.213340759277344
506,-15.956164360046387
507,-16.001991271972656
508,-16.593624114990234
509,-16.299619674682617
510,-16.470849990844727
511,-16.420581817626953
512,-16.424997329711914
513,-16.066247940063477
514,-16.380842208862305
515,-16.185300827026367
516,-16.54401397705078
517,-16.605575561523438
518,-15.7976713180542
519,-16.56383514404297
520,-16.122953414916992
521,-16.53118896484375
522,-16.40262222290039
523,-16.432979583740234
524,-15.617890357971191
525,-16.049270629882812
526,-16.726110458374023
527,-16.50482940673828
528,-16.167240142822266
529,-16.78036117553711
530,-16.491458892822266
531,-16.321208953857422
532,-16.20115852355957
533,-16.104141235351562
534,-16.63636016845703
535,-16.157358169555664
536,-16.056673049926758
537,-16.075279235839844
538,-16.582229614257812
539,-16.40205192565918
540,-16.4521484375
541,-16.568992614746094
542,-16.652511596679688
543,-16.74052619934082
544,-16.74350357055664
545,-16.50493812561035
546,-16.3741512298584
547,-16.273269653320312
548,-16.477191925048828
549,-15.886248588562012
550,-16.687162399291992
551,-16.397783279418945
552,-16.468931198120117
553,-16.79085922241211
554,-16.276792526245117
555,-16.477371215820312
556,-16.575908660888672
557,-15.80335807800293
558,-15.93984603881836
559,-16.351552963256836
560,-16.605283737182617
561,-15.511774063110352
562,-16.58761215209961
563,-16.484272003173828
564,-15.691374778747559
565,-16.289403915405273
566,-16.317554473876953
567,-16.120433807373047
568,-16.781341552734375
569,-16.051151275634766
570,-16.23830795288086
571,-16.349651336669922
572,-16.294546127319336
573,-16.398313522338867
574,-16.986282348632812
575,-16.545822143554688
576,-15.795966148376465
577,-16.768491744995117
578,-16.89691925048828
579,-16.52787208557129
580,-15.763769149780273
581,-16.361772537231445
582,-16.339637756347656
583,-15.826959609985352
584,-16.42961311340332
585,-16.11188316345215
586,-16.704328536987305
587,-16.93512535095215
588,-16.073719024658203
589,-16.8404541015625
590,-16.822614669799805
591,-16.784385681152344
592,-16.593873977661133
593,-16.663223266601562
594,-16.818058013916016
595,-16.133962631225586
596,-16.876201629638672
597,-16.908742904663086
598,-16.844350814819336
599,-16.421323776245117
600,-15.886663436889648
601,-16.718591690063477
602,-16.121192932128906
603,-16.607330322265625
604,-16.536170959472656
605,-16.292938232421875
606,-16.780521392822266
607,-16.6220703125
608,-14.262284278869629
609,-16.7895565032959
610,-16.044633865356445
611,-15.923063278198242
612,-16.862947463989258
613,-16.770999908447266
614,-16.935497283935547
615,-16.20478057861328
616,-16.650110244750977
617,-16.548067092895508
618,-16.50316047668457
619,-15.980873107910156
620,-16.910324096679688
621,-16.463340759277344
622,-16.55099105834961
623,-16.3268985748291
624,-16.8045597076416
625,-16.565441131591797
626,-17.166301727294922
627,-16.301929473876953
628,-17.04177474975586
629,-16.442216873168945
630,-16.11577796936035
631,-16.315425872802734
632,-16.210420608520508
633,-16.543991088867188
634,-16.418498992919922
635,-16.180904388427734
636,-16.733827590942383
637,-16.14466667175293
638,-16.903684616088867
639,-16.54936981201172
640,-16.862991333007812
641,-16.72119140625
642,-16.258968353271484
643,-16.676969528198242
644,-17.051773071289062
645,-17.17034912109375
646,-16.681961059570312
647,-17.01195526123047
648,-16.67383575439453
649,-16.711626052856445
650,-17.08980369567871
651,-16.681814193725586
652,-15.441307067871094
653,-16.74310874938965
654,-17.010189056396484
655,-16.404172897338867
656,-16.249467849731445
657,-16.24020767211914
658,-16.78293228149414
659,-16.88604164123535
660,-16.9899959564209
661,-16.11902618408203
662,-16.379854202270508
663,-16.73739242553711
664,-16.753061294555664
665,-16.429805755615234
666,-16.642539978027344
667,-16.96759605407715
668,-15.903200149536133
669,-16.458398818969727
670,-17.110408782958984
671,-16.796781539916992
672,-17.149105072021484
673,-16.70497703552246
674,-16.406391143798828
675,-16.05935287475586
676,-16.904251098632812
677,-16.99627113342285
678,-16.88045883178711
679,-16.686687469482422
680,-15.826435089111328
681,-16.891721725463867
682,-17.163524627685547
683,-16.95645523071289
684,-17.165334701538086
685,-16.895658493041992
686,-16.722530364990234
687,-17.046987533569336
688,-16.719505310058594
689,-17.021665573120117
690,-17.001728057861328
691,-17.22906494140625
692,-17.03439712524414
693,-17.16306495666504
694,-16.58527946472168
695,-17.134309768676758
696,-16.433551788330078
697,-17.267192840576172
698,-17.018421173095703
699,-16.857690811157227
700,-16.450809478759766
701,-16.593854904174805
702,-17.017349243164062
703,-16.832489013671875
704,-17.214731216430664
705,-17.19013214111328
706,-16.55307960510254
707,-17.05609703063965
708,-16.972488403320312
709,-16.821640014648438
710,-16.597896575927734
711,-16.52179527282715
712,-16.692670822143555
713,-17.171689987182617
714,-16.97450828552246
715,-16.8065242767334
716,-16.967384338378906
717,-16.322595596313477
718,-16.939716339111328
719,-17.009634017944336
720,-16.87925148010254
721,-16.849437713623047
722,-16.43866729736328
723,-16.924535751342773
724,-16.88056755065918
725,-16.134397506713867
726,-17.053760528564453
727,-16.92674446105957
728,-17.049564361572266
729,-16.19915771484375
730,-17.294754028320312
731,-16.7998046875
732,-17.28036117553711
733,-16.80997085571289
734,-17.347909927368164
735,-16.890016555786133
736,-17.203405380249023
737,-17.254674911499023
738,-16.765945434570312
739,-16.97981071472168
740,-16.83608627319336
741,-17.178775787353516
742,-16.820659637451172
743,-17.212968826293945
744,-17.086572647094727
745,-17.241413116455078
746,-17.077777862548828
747,-17.21119499206543
748,-17.110851287841797
749,-16.75733184814453
750,-17.01172637939453
751,-16.605031967163086
752,-16.524532318115234
753,-17.337682723999023
754,-17.005138397216797
755,-16.92755889892578
756,-17.09465789794922
757,-16.843050003051758
758,-16.8696346282959
759,-17.090702056884766
760,-17.38767433166504
761,-15.686756134033203
762,-16.446191787719727
763,-16.268085479736328
764,-17.14247703552246
765,-16.682613372802734
766,-16.836071014404297
767,-17.07241439819336
768,-17.052120208740234
769,-17.010482788085938
770,-17.084152221679688
771,-16.728805541992188
772,-17.360200881958008
773,-17.252124786376953
774,-16.625282287597656
775,-16.853506088256836
776,-16.469099044799805
777,-16.998703002929688
778,-17.109237670898438
779,-17.223495483398438
780,-17.391742706298828
781,-17.200185775756836
782,-17.55695915222168
783,-17.058849334716797
784,-17.20840835571289
785,-15.8731689453125
786,-16.928903579711914
787,-17.219039916992188
788,-15.725667953491211
789,-16.293441772460938
790,-17.010499954223633
791,-17.089387893676758
792,-17.41006088256836
793,-16.52739715576172
794,-17.079607009887695
795,-16.992076873779297
796,-17.149490356445312
797,-17.18466567993164
798,-17.118877410888672
799,-17.472370147705078
800,-17.055017471313477
801,-17.538999557495117
802,-17.13697052001953
803,-16.93297004699707
804,-16.905916213989258
805,-16.895723342895508
806,-17.11957359313965
807,-16.723621368408203
808,-17.01901626586914
809,-17.15856170654297
810,-17.254945755004883
811,-16.970312118530273
812,-17.278566360473633
813,-17.10004234313965
814,-16.95295524597168
815,-17.336206436157227
816,-17.10350227355957
817,-16.96500015258789
818,-17.023069381713867
819,-17.050785064697266
820,-17.311199188232422
821,-17.10109519958496
822,-17.332319259643555
823,-17.271589279174805
824,-17.16189193725586
825,-17.281761169433594
826,-16.527177810668945
827,-17.02468490600586
828,-17.153743743896484
829,-17.089330673217773
830,-17.101627349853516
831,-17.09437370300293
832,-16.695878982543945
833,-17.072824478149414
834,-17.131948471069336
835,-16.984651565551758
836,-17.2667179107666
837,-16.806793212890625
838,-17.631744384765625
839,-17.389514923095703
840,-17.468257904052734
841,-17.416614532470703
842,-17.184675216674805
843,-16.803672790527344
844,-17.14670181274414
845,-17.447521209716797
846,-16.440603256225586
847,-17.184446334838867
848,-17.274749755859375
849,-17.3695068359375
850,-16.964452743530273
851,-17.47357940673828
852,-17.211023330688477
853,-16.951425552368164
854,-16.355838775634766
855,-16.97258758544922
856,-17.235851287841797
857,-16.944786071777344
858,-17.40096664428711
859,-17.71756362915039
860,-17.465755462646484
861,-17.586469650268555
862,-17.42591667175293
863,-17.250850677490234
864,-17.171306610107422
865,-17.554115295410156
866,-17.34314727783203
867,-17.48068618774414
868,-17.342636108398438
869,-17.359045028686523
870,-17.45245361328125
871,-17.3192195892334
872,-17.175241470336914
873,-17.50931167602539
874,-17.577939987182617
875,-17.614805221557617
876,-17.461637496948242
877,-17.157958984375
878,-17.354732513427734
879,-17.36962890625
880,-17.370594024658203
881,-16.77059555053711
882,-17.013736724853516
883,-17.492477416992188
884,-17.06287956237793
885,-17.21869468688965
886,-17.443649291992188
887,-17.693649291992188
888,-16.814552307128906
889,-17.32037925720215
890,-17.423139572143555
891,-16.70587921142578
892,-17.58153533935547
893,-15.701217651367188
894,-17.619911193847656
895,-17.571060180664062
896,-17.266010284423828
897,-16.69415283203125
898,-16.896404266357422
899,-17.324621200561523
900,-17.432714462280273
901,-16.884796142578125
902,-17.47568130493164
903,-17.076950073242188
904,-17.076343536376953
905,-17.379892349243164
906,-17.229801177978516
907,-17.23845672607422
908,-17.44190216064453
909,-17.33216667175293
910,-17.348705291748047
911,-16.95902442932129
912,-17.699554443359375
913,-17.23558807373047
914,-17.7429141998291
915,-17.62203025817871
916,-17.510704040527344
917,-17.62494659423828
918,-17.30303955078125
919,-17.378963470458984
920,-17.3878173828125
921,-17.493606567382812
922,-17.47402000427246
923,-17.642589569091797
924,-17.49448013305664
925,-17.45550537109375
926,-17.5078125
927,-17.18363380432129
928,-16.91914176940918
929,-16.77054786682129
930,-17.432083129882812
931,-17.482925415039062
932,-17.458059310913086
933,-17.308929443359375
934,-17.31402587890625
935,-17.67603874206543
936,-17.382492065429688
937,-17.645465850830078
938,-17.633644104003906
939,-17.095218658447266
940,-17.28826904296875
941,-17.569631576538086
942,-17.6387939453125
943,-17.4318904876709
944,-17.780229568481445
945,-17.328824996948242
946,-17.5584774017334
947,-17.27573585510254
948,-17.421009063720703
949,-17.171369552612305
950,-17.70311737060547
951,-17.348302841186523
952,-17.30363655090332
953,-17.74422836303711
954,-15.90182876586914
955,-17.161865234375
956,-16.916088104248047
957,-17.37165641784668
958,-17.249393463134766
959,-17.327516555786133
960,-17.55154800415039
961,-17.608104705810547
962,-17.230010986328125
963,-17.497299194335938
964,-17.134868621826172
965,-17.31195640563965
966,-17.27385711669922
967,-17.529296875
968,-17.664026260375977
969,-17.712480545043945
970,-17.641254425048828
971,-17.703706741333008
972,-17.652923583984375
973,-17.47598648071289
974,-17.65786361694336
975,-16.9505672454834
976,-17.721744537353516
977,-17.80712890625
978,-17.55518341064453
979,-17.03712272644043
980,-17.531391143798828
981,-17.204662322998047
982,-17.735254287719727
983,-17.66606330871582
984,-17.427011489868164
985,-16.815736770629883
986,-17.66468048095703
987,-17.74106788635254
988,-17.540246963500977
989,-17.401689529418945
990,-17.43970489501953
991,-17.644554138183594
992,-17.571306228637695
993,-17.524044036865234
994,-17.6270694732666
995,-17.052715301513672
996,-17.431407928466797
997,-17.157434463500977
998,-17.424556732177734
999,-17.817554473876953
